stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_short_name
103828,westbound Gordon FS Paret (Stop ID: 103828),49.811013,-119.477635,0,,Gordon at Paret
103829,eastbound 870 block Gordon (Stop ID: 103829),49.809641,-119.471665,0,,870 Gordon
103830,northbound Steele NS Arbor View (Stop ID: 103830),49.806226,-119.472063,0,,Steele at Arbor View
103831,southbound Steele NS Gordon (Stop ID: 103831),49.805956,-119.472311,0,,Steele at Gordon
103832,westbound Arbor View NS Haskins (Stop ID: 103832),49.805948,-119.478756,0,,Arbor View at Haskins
103833,eastbound Arbor View FS Windsong (Stop ID: 103833),49.806094,-119.477386,0,,Arbor View at Windsong
103834,westbound Arbor View NS South Ridge (Stop ID: 103834),49.805673,-119.482585,0,,Arbor View at South Ridge
103836,westbound Frost FS South Ridge (Stop ID: 103836),49.803052,-119.483297,0,,Frost at South Ridge
103837,southbound Killdeer FS Frost (Stop ID: 103837),49.802629,-119.491765,0,,Killdeer at Frost
103838,eastbound Lefevere FS Seon (Stop ID: 103838),49.801093,-119.489282,0,,Lefevere at Seon
103839,northbound Seon NS Frost (Stop ID: 103839),49.802535,-119.48654,0,,Seon at Frost
103841,southbound Adams NS Sexsmith (Stop ID: 103841),49.918549,-119.38953,0,,Adams at Sexsmith
103843,southbound Adams NS Alcan (Stop ID: 103843),49.923005,-119.38924,0,,Adams at Alcan
103844,southbound Princeton NS Pierce (Stop ID: 103844),49.753154,-119.789962,0,,Princeton at Pierce
103845,northbound Country Club FS Via Centrale (Stop ID: 103845),49.955654,-119.399443,0,,Country Club at Via Centrale
103846,northbound Innovation NS Fleet (Stop ID: 103846),49.949493,-119.389441,0,,Innovation at Fleet
103847,southbound Innovation FS Fleet (Stop ID: 103847),49.949569,-119.389848,0,,Innovation at Fleet
103848,northbound Quail Ridge FS Country Club (Stop ID: 103848),49.963484,-119.398565,0,,Quail Ridge at Country Club
103849,southbound Country Club NS Via Centrale (Stop ID: 103849),49.955291,-119.400071,0,,Country Club at Via Centrale
103850,northbound Quail Ridge FS Capistrano (Stop ID: 103850),49.965205,-119.400233,0,,Quail Ridge at Capistrano
103851,northbound Country Club NS Quail Ridge (Stop ID: 103851),49.962241,-119.398757,0,,Country Club at Quail Ridge
103852,northbound Country Club NS Via Centrale (Stop ID: 103852),49.953992,-119.399797,0,,Country Club at Via Centrale
103853,southbound Country Club FS Via Centrale (Stop ID: 103853),49.953703,-119.399948,0,,Country Club at Via Centrale
103854,northbound Quail Run NS Quail Pl (Stop ID: 103854),49.96561,-119.404176,0,,Quail Run at Quail Pl
103855,southbound Quail Ridge FS Capistrano (Stop ID: 103855),49.964869,-119.400225,0,,Quail Ridge at Capistrano
103856,northbound Quail Ridge NS Quail Run (Stop ID: 103856),49.967139,-119.400857,0,,Quail Ridge at Quail Run
103857,southbound Quail Ridge FS Quail Run (Stop ID: 103857),49.966759,-119.40112,0,,Quail Ridge at Quail Run
103858,northbound 1790 block Country Club (Stop ID: 103858),49.95134,-119.39977,0,,1790 Country Club
104200,Bay I at Lansdowne Exchange (Stop ID: 104200),50.676762,-120.32689,0,800004,Bay I
104201,westbound Lansdowne FS 4th Ave (Stop ID: 104201),50.676765,-120.332892,0,,Lansdowne at 4th Ave
104202,westbound Lansdowne FS 2nd Ave (Stop ID: 104202),50.676754,-120.337401,0,,Lansdowne at 2nd Ave
104203,westbound 330 block Victoria St W (Stop ID: 104203),50.67828,-120.346887,0,,330 Victoria
104204,westbound Tranquille NS Don (Stop ID: 104204),50.684881,-120.35135,0,,Tranquille at Don
104205,northbound Tranquille FS Palm (Stop ID: 104205),50.686357,-120.356058,0,,Tranquille at Palm
104206,northbound Tranquille FS Clapperton (Stop ID: 104206),50.687786,-120.357286,0,,Tranquille at Clapperton
104207,northbound Tranquille NS Wood (Stop ID: 104207),50.688573,-120.357744,0,,Tranquille at Wood
104208,northbound Tranquille FS Oak (Stop ID: 104208),50.692696,-120.359362,0,,Tranquille at Oak
104209,northbound Tranquille FS Vernon (Stop ID: 104209),50.695804,-120.360495,0,,Tranquille at Vernon
104210,Bay C at North Shore Exchange (Stop ID: 104210),50.697862,-120.359454,0,800007,Bay C
104211,westbound Fortune FS 8th St (Stop ID: 104211),50.699606,-120.363698,0,,Fortune at 8th St
104212,westbound Tranquille NS 11th St (Stop ID: 104212),50.700475,-120.369251,0,,Tranquille at 11th St
104213,westbound Tranquille FS 12th St (Stop ID: 104213),50.701048,-120.373184,0,,Tranquille at 12th St
104214,westbound Tranquille NS Kelly (Stop ID: 104214),50.701474,-120.376242,0,,Tranquille at Kelly
104215,westbound Tranquille NS Nicolani (Stop ID: 104215),50.702052,-120.380051,0,,Tranquille at Nicolani
104216,westbound Tranquille FS Singh (Stop ID: 104216),50.702769,-120.384824,0,,Tranquille at Singh
104217,westbound Tranquille FS Holt (Stop ID: 104217),50.701942,-120.389293,0,,Tranquille at Holt
104218,westbound Tranquille FS Desmond (Stop ID: 104218),50.699963,-120.393645,0,,Tranquille at Desmond
104219,westbound Tranquille FS Southill (Stop ID: 104219),50.699917,-120.398824,0,,Tranquille at Southill
104220,westbound Tranquille NS Caroline (Stop ID: 104220),50.700062,-120.401481,0,,Tranquille at Caroline
104221,westbound Tranquille FS Windbreak (Stop ID: 104221),50.700344,-120.404691,0,,Tranquille at Windbreak
104222,westbound Tranquille FS Invermere (Stop ID: 104222),50.701095,-120.408701,0,,Tranquille at Invermere
104223,westbound Tranquille NS Shelan (Stop ID: 104223),50.701622,-120.411703,0,,Tranquille at Shelan
104224,westbound Tranquille FS Schreiner (Stop ID: 104224),50.701799,-120.416371,0,,Tranquille at Schreiner
104225,northbound Crestline NS Glenview (Stop ID: 104225),50.702489,-120.42291,0,,Crestline at Glenview
104226,northbound Crestline FS Young (Stop ID: 104226),50.704408,-120.422302,0,,Crestline at Young
104227,northbound Crestline FS Greenfield (Stop ID: 104227),50.705765,-120.42124,0,,Crestline at Greenfield
104228,westbound Tranquille NS Aviation (Stop ID: 104228),50.70209,-120.425286,0,,Tranquille at Aviation
104229,westbound Tranquille FS Aviation (Stop ID: 104229),50.702112,-120.428457,0,,Tranquille at Aviation
104230,northbound Tranquille NS Airport (Stop ID: 104230),50.708644,-120.430563,0,,Tranquille at Airport
104231,Kamloops Airport Entrance (Stop ID: 104231),50.705024,-120.442877,0,,Kamloops Airport Entrance
104232,eastbound 2960 block Airport (Stop ID: 104232),50.707656,-120.437267,0,,2960 Airport
104233,eastbound Tranquille NS Aviation (Stop ID: 104233),50.702009,-120.427837,0,,Tranquille at Aviation
104234,eastbound Fleetwood NS Schreiner (Stop ID: 104234),50.705923,-120.416478,0,,Fleetwood at Schreiner
104235,eastbound Greenfield FS Schreiner (Stop ID: 104235),50.704799,-120.415117,0,,Greenfield at Schreiner
104236,eastbound Greenfield FS Westgate (Stop ID: 104236),50.704732,-120.409231,0,,Greenfield at Westgate
104237,eastbound Greenfield NS Windbreak (Stop ID: 104237),50.704705,-120.404484,0,,Greenfield at Windbreak
104238,southbound Windbreak FS Sunnycrest (Stop ID: 104238),50.702504,-120.404401,0,,Windbreak at Sunnycrest
104239,eastbound Tranquille FS Windbreak (Stop ID: 104239),50.700101,-120.403882,0,,Tranquille at Windbreak
104240,eastbound Tranquille FS Caroline (Stop ID: 104240),50.699936,-120.40148,0,,Tranquille at Caroline
104241,eastbound Tranquille NS Southill (Stop ID: 104241),50.699737,-120.398462,0,,Tranquille at Southill
104242,eastbound Tranquille NS Desmond (Stop ID: 104242),50.699687,-120.393854,0,,Tranquille at Desmond
104243,eastbound Tranquille FS Holt (Stop ID: 104243),50.702155,-120.388195,0,,Tranquille at Holt
104244,eastbound Tranquille FS Singh (Stop ID: 104244),50.702455,-120.383867,0,,Tranquille at Singh
104245,eastbound Tranquille NS Nicolani (Stop ID: 104245),50.702013,-120.380884,0,,Tranquille at Nicolani
104246,eastbound Tranquille NS Lepine (Stop ID: 104246),50.701581,-120.37804,0,,Tranquille at Lepine
104247,eastbound Tranquille FS Valhalla (Stop ID: 104247),50.70124,-120.375779,0,,Tranquille at Valhalla
104248,eastbound Tranquille FS 12th St (Stop ID: 104248),50.700616,-120.371658,0,,Tranquille at 12th St
104249,eastbound Tranquille FS 10th St (Stop ID: 104249),50.700134,-120.368577,0,,Tranquille at 10th St
104250,eastbound Fortune NS Tranquille (Stop ID: 104250),50.699353,-120.36368,0,,Fortune at Tranquille
104251,Bay E at North Shore Exchange (Stop ID: 104251),50.697919,-120.36005,0,800007,Bay E
104252,southbound Tranquille FS Poplar (Stop ID: 104252),50.695314,-120.360543,0,,Tranquille at Poplar
104253,southbound Tranquille FS Yew (Stop ID: 104253),50.693029,-120.359713,0,,Tranquille at Yew
104254,southbound Tranquille NS Aspen (Stop ID: 104254),50.691342,-120.359025,0,,Tranquille at Aspen
104255,southbound Tranquille FS MacKenzie (Stop ID: 104255),50.689621,-120.358347,0,,Tranquille at MacKenzie
104256,southbound Tranquille FS Knox (Stop ID: 104256),50.687172,-120.356991,0,,Tranquille at Knox
104257,southbound Tranquille FS Palm (Stop ID: 104257),50.685389,-120.355597,0,,Tranquille at Palm
104258,eastbound Tranquille NS Wilson (Stop ID: 104258),50.684528,-120.353281,0,,Tranquille at Wilson
104259,eastbound Tranquille NS Venus (Stop ID: 104259),50.684821,-120.351028,0,,Tranquille at Venus
104260,eastbound 240 block Victoria St W (Stop ID: 104260),50.677616,-120.345285,0,,240 Victoria
104261,eastbound Seymour FS 1st Ave (Stop ID: 104261),50.675234,-120.338485,0,,Seymour at 1st Ave
104262,eastbound Seymour NS 3rd Ave (Stop ID: 104262),50.67487,-120.335442,0,,Seymour at 3rd Ave
104263,eastbound Seymour FS 4th Ave (Stop ID: 104263),50.674866,-120.3314,0,,Seymour at 4th Ave
104264,northbound 6th Ave NS Victoria (Stop ID: 104264),50.675605,-120.327006,0,,6th Ave at Victoria
104265,Bay H at Lansdowne Exchange (Stop ID: 104265),50.676767,-120.326612,0,800004,Bay H
104266,westbound Yew FS Tranquille (Stop ID: 104266),50.691553,-120.359569,0,,Yew at Tranquille
104267,westbound MacKenzie FS Park (Stop ID: 104267),50.691972,-120.362831,0,,MacKenzie at Park
104268,westbound MacKenzie FS Marcel (Stop ID: 104268),50.693152,-120.365344,0,,MacKenzie at Marcel
104269,northbound Willow FS Stewart (Stop ID: 104269),50.694574,-120.36413,0,,Willow at Stewart
104270,westbound Cottonwood FS Willow (Stop ID: 104270),50.6966,-120.365397,0,,Cottonwood at Willow
104271,westbound Cottonwood NS Kenora (Stop ID: 104271),50.69662,-120.369008,0,,Cottonwood at Kenora
104272,westbound Kenora NS 12th St (Stop ID: 104272),50.698107,-120.37146,0,,Kenora at 12th St
104273,northbound 12th St NS Surrey (Stop ID: 104273),50.701432,-120.372604,0,,12th St at Surrey
104274,northbound 12th St FS Selkirk (Stop ID: 104274),50.703608,-120.372562,0,,12th St at Selkirk
104275,northbound 12th St NS Pembroke (Stop ID: 104275),50.705888,-120.372501,0,,12th St at Pembroke
104276,northbound 12th St NS Halston (Stop ID: 104276),50.708336,-120.372477,0,,12th St at Halston
104277,westbound Halston FS 13th St (Stop ID: 104277),50.708873,-120.375208,0,,Halston at 13th St
104278,westbound Parkcrest FS Nicolani (Stop ID: 104278),50.709394,-120.380576,0,,Parkcrest at Nicolani
104279,westbound Parkcrest FS Singh (Stop ID: 104279),50.709475,-120.384547,0,,Parkcrest at Singh
104280,westbound Parkcrest NS Holt (Stop ID: 104280),50.709548,-120.387989,0,,Parkcrest at Holt
104281,westbound Fleetwood FS Holt (Stop ID: 104281),50.707857,-120.38917,0,,Fleetwood at Holt
104282,westbound Fleetwood NS Desmond (Stop ID: 104282),50.706354,-120.392641,0,,Fleetwood at Desmond
104283,westbound Fleetwood NS Southill (Stop ID: 104283),50.705747,-120.397327,0,,Fleetwood at Southill
104284,westbound Parkcrest NS Bentley (Stop ID: 104284),50.707838,-120.399205,0,,Parkcrest at Bentley
104285,westbound Parkcrest FS Ponlen (Stop ID: 104285),50.707849,-120.401903,0,,Parkcrest at Ponlen
104286,westbound Parkcrest FS Windbreak (Stop ID: 104286),50.707868,-120.404441,0,,Parkcrest at Windbreak
104287,westbound Parkcrest NS McLean (Stop ID: 104287),50.707901,-120.410143,0,,Parkcrest at McLean
104289,westbound Parkcrest NS Schreiner (Stop ID: 104289),50.707945,-120.415515,0,,Parkcrest at Schreiner
104290,southbound Schreiner NS Fleetwood (Stop ID: 104290),50.706434,-120.415962,0,,Schreiner at Fleetwood
104291,northbound Crestline FS Fleetwood (Stop ID: 104291),50.70625,-120.420958,0,,Crestline at Fleetwood
104292,northbound Crestline NS Parkcrest (Stop ID: 104292),50.707905,-120.420661,0,,Crestline at Parkcrest
104293,northbound Crestline NS Rosewood (Stop ID: 104293),50.709315,-120.420725,0,,Crestline at Rosewood
104294,eastbound Briarwood FS Crestline (Stop ID: 104294),50.710087,-120.41896,0,,Briarwood at Crestline
104295,southbound Schreiner FS Paulsen (Stop ID: 104295),50.709426,-120.4159,0,,Schreiner at Paulsen
104296,eastbound Parkcrest FS Schreiner (Stop ID: 104296),50.707824,-120.415024,0,,Parkcrest at Schreiner
104297,eastbound Parkcrest FS McLean (Stop ID: 104297),50.707812,-120.410356,0,,Parkcrest at McLean
104298,eastbound Parkcrest NS Windbreak (Stop ID: 104298),50.707767,-120.404792,0,,Parkcrest at Windbreak
104299,eastbound Parkcrest FS Ponlen (Stop ID: 104299),50.707748,-120.401525,0,,Parkcrest at Ponlen
104300,southbound Southill FS Parkcrest (Stop ID: 104300),50.707403,-120.397634,0,,Southill at Parkcrest
104301,eastbound Fleetwood FS Southill (Stop ID: 104301),50.705657,-120.396941,0,,Fleetwood at Southill
104302,eastbound Fleetwood FS Desmond (Stop ID: 104302),50.70623,-120.392614,0,,Fleetwood at Desmond
104303,eastbound Fleetwood NS Holt (Stop ID: 104303),50.707825,-120.388906,0,,Fleetwood at Holt
104304,eastbound Parkcrest FS Holt (Stop ID: 104304),50.709451,-120.388,0,,Parkcrest at Holt
104305,eastbound Parkcrest FS Singh (Stop ID: 104305),50.709334,-120.383141,0,,Parkcrest at Singh
104306,eastbound Parkcrest NS Ollek (Stop ID: 104306),50.709271,-120.379468,0,,Parkcrest at Ollek
104307,eastbound Halston FS 13th St (Stop ID: 104307),50.708687,-120.373958,0,,Halston at 13th St
104308,southbound 12th St NS Pembroke (Stop ID: 104308),50.706511,-120.3727,0,,12th St at Pembroke
104309,southbound 12th St NS Selkirk (Stop ID: 104309),50.703644,-120.37276,0,,12th St at Selkirk
104310,southbound 12th St FS Tranquille (Stop ID: 104310),50.700585,-120.372773,0,,12th St at Tranquille
104311,eastbound Kenora FS 12th St (Stop ID: 104311),50.698002,-120.371603,0,,Kenora at 12th St
104312,eastbound Cottonwood FS Kenora (Stop ID: 104312),50.696518,-120.368775,0,,Cottonwood at Kenora
104313,eastbound Cottonwood NS Willow (Stop ID: 104313),50.696478,-120.364989,0,,Cottonwood at Willow
104314,southbound Willow NS Stewart (Stop ID: 104314),50.69462,-120.364341,0,,Willow at Stewart
104315,southbound Willow NS MacKenzie (Stop ID: 104315),50.693741,-120.365267,0,,Willow at MacKenzie
104316,eastbound MacKenzie FS Thrupp (Stop ID: 104316),50.692158,-120.3635,0,,MacKenzie at Thrupp
104317,eastbound MacKenzie FS Williams (Stop ID: 104317),50.690573,-120.359867,0,,MacKenzie at Williams
104318,Bay G at Lansdowne Exchange (Stop ID: 104318),50.676767,-120.32633,0,800004,Bay G
104319,northbound Fortune FS Baker (Stop ID: 104319),50.68622,-120.347122,0,,Fortune at Baker
104320,northbound Fortune FS Fort (Stop ID: 104320),50.688307,-120.34811,0,,Fortune at Fort
104321,northbound Fortune FS Spruce (Stop ID: 104321),50.690307,-120.350694,0,,Fortune at Spruce
104322,northbound Fortune FS Wood (Stop ID: 104322),50.691789,-120.352794,0,,Fortune at Wood
104323,northbound Fortune FS Aspen (Stop ID: 104323),50.692944,-120.354451,0,,Fortune at Aspen
104324,northbound Fortune FS Chestnut (Stop ID: 104324),50.695029,-120.355883,0,,Fortune at Chestnut
104325,northbound Fortune FS Holly (Stop ID: 104325),50.696585,-120.356664,0,,Fortune at Holly
104326,Bay D at North Shore Exchange (Stop ID: 104326),50.697961,-120.359818,0,800007,Bay D
104327,northbound 8th St FS Fortune (Stop ID: 104327),50.700144,-120.362902,0,,8th St at Fortune
104328,northbound 8th St NS Richmond (Stop ID: 104328),50.702579,-120.363373,0,,8th St at Richmond
104329,northbound 8th St NS Sherbrooke (Stop ID: 104329),50.704101,-120.363614,0,,8th St at Sherbrooke
104330,northbound 8th St FS 7th St (Stop ID: 104330),50.706684,-120.364066,0,,8th St at 7th St
104331,northbound Westsyde FS Collingwood (Stop ID: 104331),50.713859,-120.363806,0,,Westsyde at Collingwood
104332,northbound Westsyde FS Westmount (Stop ID: 104332),50.715333,-120.361834,0,,Westsyde at Westmount
104333,northbound Westsyde FS Collingwood (Stop ID: 104333),50.717103,-120.359675,0,,Westsyde at Collingwood
104334,northbound Westsyde FS Walkem (Stop ID: 104334),50.719057,-120.359525,0,,Westsyde at Walkem
104335,northbound Westsyde FS Yates (Stop ID: 104335),50.721321,-120.359743,0,,Westsyde at Yates
104336,northbound Westsyde FS Anderson (Stop ID: 104336),50.724456,-120.358689,0,,Westsyde at Anderson
104337,northbound Westsyde FS McQueen (Stop ID: 104337),50.729216,-120.359087,0,,Westsyde at McQueen
104338,northbound Westsyde FS Woodhaven (Stop ID: 104338),50.731635,-120.35872,0,,Westsyde at Woodhaven
104339,northbound Westsyde FS Rue Chez Nous (Stop ID: 104339),50.736772,-120.358283,0,,Westsyde at Rue Chez Nous
104340,northbound Westsyde FS Parkview (Stop ID: 104340),50.741458,-120.357241,0,,Westsyde at Parkview
104341,northbound Westsyde FS Oak Hills (Stop ID: 104341),50.745253,-120.357331,0,,Westsyde at Oak Hills
104342,northbound Westsyde NS Franklin (Stop ID: 104342),50.750928,-120.354961,0,,Westsyde at Franklin
104343,northbound Westsyde FS Morven (Stop ID: 104343),50.753587,-120.352389,0,,Westsyde at Morven
104344,northbound Westsyde FS Soldier (Stop ID: 104344),50.756062,-120.349986,0,,Westsyde at Soldier
104345,northbound Westsyde NS Garnet (Stop ID: 104345),50.75925,-120.348775,0,,Westsyde at Garnet
104346,northbound Westsyde FS Bissette (Stop ID: 104346),50.761684,-120.348748,0,,Westsyde at Bissette
104347,northbound Westsyde NS Porterfield (Stop ID: 104347),50.765375,-120.34648,0,,Westsyde at Porterfield
104348,northbound Westsyde FS Porterfield (Stop ID: 104348),50.765796,-120.346192,0,,Westsyde at Porterfield
104349,northbound Westsyde NS Puhallo (Stop ID: 104349),50.769496,-120.343783,0,,Westsyde at Puhallo
104350,northbound Westsyde FS Overlander (Stop ID: 104350),50.771746,-120.342292,0,,Westsyde at Overlander
104351,northbound Westsyde FS Sun Valley (Stop ID: 104351),50.774095,-120.34075,0,,Westsyde at Sun Valley
104352,eastbound Harrington NS Mountainview (Stop ID: 104352),50.775442,-120.339187,0,,Harrington at Mountainview
104353,eastbound Harrington NS Overlander (Stop ID: 104353),50.775441,-120.332802,0,,Harrington at Overlander
104354,southbound Overlander FS Reemon (Stop ID: 104354),50.774399,-120.331999,0,,Overlander at Reemon
104355,westbound Sicamore FS Overlander (Stop ID: 104355),50.77268,-120.334156,0,,Sicamore at Overlander
104356,southbound Bank NS Overlander (Stop ID: 104356),50.771244,-120.339858,0,,Bank at Overlander
104357,southbound Westsyde NS Dever (Stop ID: 104357),50.770961,-120.343079,0,,Westsyde at Dever
104358,southbound Westsyde NS Jensen (Stop ID: 104358),50.769246,-120.34422,0,,Westsyde at Jensen
104359,southbound Westsyde NS Lyne (Stop ID: 104359),50.766759,-120.345887,0,,Westsyde at Lyne
104360,southbound Westsyde FS Serle (Stop ID: 104360),50.763252,-120.348137,0,,Westsyde at Serle
104361,southbound Westsyde FS Bissette (Stop ID: 104361),50.761027,-120.349056,0,,Westsyde at Bissette
104362,southbound Westsyde FS Garnet (Stop ID: 104362),50.759392,-120.349062,0,,Westsyde at Garnet
104363,southbound Westsyde FS Georgeann (Stop ID: 104363),50.756409,-120.349931,0,,Westsyde at Georgeann
104364,southbound Westsyde NS Morven (Stop ID: 104364),50.753401,-120.352869,0,,Westsyde at Morven
104365,southbound Westsyde FS Agassiz (Stop ID: 104365),50.75109,-120.355075,0,,Westsyde at Agassiz
104366,southbound Westsyde FS Oak Hills (Stop ID: 104366),50.744384,-120.357377,0,,Westsyde at Oak Hills
104367,southbound Westsyde FS Parkview (Stop ID: 104367),50.741157,-120.357729,0,,Westsyde at Parkview
104368,southbound Westsyde FS Rue Chez Nous (Stop ID: 104368),50.736371,-120.358506,0,,Westsyde at Rue Chez Nous
104369,southbound Westsyde NS Woodhaven (Stop ID: 104369),50.73114,-120.359088,0,,Westsyde at Woodhaven
104370,southbound Westsyde FS McQueen (Stop ID: 104370),50.728664,-120.359172,0,,Westsyde at McQueen
104371,southbound Westsyde FS Anderson (Stop ID: 104371),50.724047,-120.359073,0,,Westsyde at Anderson
104372,southbound Westsyde FS Yates (Stop ID: 104372),50.720899,-120.360073,0,,Westsyde at Yates
104373,southbound Westsyde FS Walkem (Stop ID: 104373),50.718417,-120.359618,0,,Westsyde at Walkem
104374,southbound Westsyde FS Westmount (Stop ID: 104374),50.715004,-120.362733,0,,Westsyde at Westmount
104375,southbound Westsyde FS Collingwood (Stop ID: 104375),50.713531,-120.364552,0,,Westsyde at Collingwood
104376,southbound 8th St FS Sudbury (Stop ID: 104376),50.706957,-120.36453,0,,8th St at Sudbury
104377,southbound 8th St FS Lethbridge (Stop ID: 104377),50.705131,-120.364165,0,,8th St at Lethbridge
104378,southbound 8th St NS Selkirk (Stop ID: 104378),50.703669,-120.363954,0,,8th St at Selkirk
104379,southbound 8th St FS Moncton (Stop ID: 104379),50.702166,-120.363653,0,,8th St at Moncton
104380,southbound 8th St NS Fortune (Stop ID: 104380),50.699928,-120.363219,0,,8th St at Fortune
104381,Bay B at North Shore Exchange (Stop ID: 104381),50.697795,-120.359805,0,800007,Bay B
104382,southbound Fortune FS Nelson (Stop ID: 104382),50.696444,-120.356925,0,,Fortune at Nelson
104383,southbound Fortune NS Oak (Stop ID: 104383),50.694333,-120.35603,0,,Fortune at Oak
104384,southbound Fortune FS Evans (Stop ID: 104384),50.692567,-120.354196,0,,Fortune at Evans
104385,southbound Fortune FS Wood (Stop ID: 104385),50.691334,-120.352477,0,,Fortune at Wood
104386,southbound Fortune NS Spruce (Stop ID: 104386),50.690051,-120.350683,0,,Fortune at Spruce
104387,southbound Fortune FS Leigh (Stop ID: 104387),50.687522,-120.347776,0,,Fortune at Leigh
104388,southbound Fortune NS Larch (Stop ID: 104388),50.685777,-120.347355,0,,Fortune at Larch
104389,Bay F at Lansdowne Exchange (Stop ID: 104389),50.676775,-120.326057,0,800004,Bay F
104390,southbound 4th Ave FS Seymour (Stop ID: 104390),50.674599,-120.33211,0,,4th Ave at Seymour
104391,southbound 4th Ave FS Battle (Stop ID: 104391),50.672902,-120.33209,0,,4th Ave at Battle
104392,southbound 4th Ave FS Nicola (Stop ID: 104392),50.671919,-120.332133,0,,4th Ave at Nicola
104393,westbound Columbia NS 3rd Ave (Stop ID: 104393),50.671509,-120.333965,0,,Columbia at 3rd Ave
104394,eastbound 750 block Sahali (Stop ID: 104394),50.671521,-120.344749,0,,750 Sahali
104395,eastbound Sahali FS Pemberton (Stop ID: 104395),50.670607,-120.343065,0,,Sahali at Pemberton
104396,eastbound Bestwick FS Anvil (Stop ID: 104396),50.669106,-120.341188,0,,Bestwick at Anvil
104397,westbound McGill NS Monashee (Stop ID: 104397),50.667428,-120.340444,0,,McGill at Monashee
104398,northbound 250 block McGill (Stop ID: 104398),50.667323,-120.344276,0,,250 McGill
104399,westbound McGill FS Chapperon (Stop ID: 104399),50.669081,-120.349664,0,,McGill at Chapperon
104400,westbound McGill NS Frontage (Stop ID: 104400),50.669973,-120.352757,0,,McGill at Frontage
104401,westbound McGill NS Summit (Stop ID: 104401),50.669504,-120.356418,0,,McGill at Summit
104402,westbound McGill FS University (Stop ID: 104402),50.668211,-120.361471,0,,McGill at University
104403,northbound Dalhousie FS McGill (Stop ID: 104403),50.668075,-120.36409,0,,Dalhousie at McGill
104404,westbound Dalhousie (Stop ID: 104404),50.670309,-120.365311,0,,Dalhousie
104405,Bay G at TRU Exchange (Stop ID: 104405),50.670863,-120.368503,0,800014,Bay G
104406,southbound Hillside NS McGill (Stop ID: 104406),50.668814,-120.370071,0,,Hillside at McGill
104407,southbound 1040 block Hillside (Stop ID: 104407),50.665235,-120.372943,0,,1040 Hillside
104408,southbound Hillside NS Notre Dame (Stop ID: 104408),50.663951,-120.371848,0,,Hillside at Notre Dame
104409,southbound Aberdeen Mall (Stop ID: 104409),50.655341,-120.372417,0,,Aberdeen Mall
104410,southbound Pacific FS Hillside (Stop ID: 104410),50.654377,-120.378307,0,,Pacific at Hillside
104411,southbound Pacific FS Hugh Allan (Stop ID: 104411),50.651424,-120.380609,0,,Pacific at Hugh Allan
104412,southbound Pacific FS Pearson (Stop ID: 104412),50.64956,-120.379336,0,,Pacific at Pearson
104413,eastbound Pacific FS Howe (Stop ID: 104413),50.646752,-120.374584,0,,Pacific at Howe
104414,eastbound Pacific FS Ravenwood (Stop ID: 104414),50.645584,-120.37172,0,,Pacific at Ravenwood
104415,southbound Pacific FS Greystone (Stop ID: 104415),50.643073,-120.366883,0,,Pacific at Greystone
104416,southbound Pacific FS Links (Stop ID: 104416),50.639939,-120.369864,0,,Pacific at Links
104417,southbound Pacific FS Aberdeen (Stop ID: 104417),50.637563,-120.370626,0,,Pacific at Aberdeen
104418,eastbound 2510 block Pacific (Stop ID: 104418),50.634776,-120.367868,0,,2510 Pacific
104419,eastbound Abbeyglen NS Bramble (Stop ID: 104419),50.634135,-120.363353,0,,Abbeyglen at Bramble
104420,westbound Abbeyglen NS Regent (Stop ID: 104420),50.636592,-120.36123,0,,Abbeyglen at Regent
104421,eastbound Aberdeen FS Abbeyglen (Stop ID: 104421),50.63798,-120.364944,0,,Aberdeen at Abbeyglen
104422,northbound Van Horne FS Aberdeen (Stop ID: 104422),50.638626,-120.358776,0,,Van Horne at Aberdeen
104423,northbound Van Horne NS Laurier (Stop ID: 104423),50.640198,-120.359103,0,,Van Horne at Laurier
104424,westbound Laurier FS Galloway (Stop ID: 104424),50.639257,-120.36067,0,,Laurier at Galloway
104425,northbound Garymede FS Laurier (Stop ID: 104425),50.639603,-120.362598,0,,Garymede at Laurier
104426,northbound Garymede NS Greystone (Stop ID: 104426),50.642349,-120.365728,0,,Garymede at Greystone
104427,northbound Pacific FS Greystone (Stop ID: 104427),50.644003,-120.367562,0,,Pacific at Greystone
104428,westbound Pacific FS Ravenwood (Stop ID: 104428),50.646131,-120.372697,0,,Pacific at Ravenwood
104429,northbound Pacific FS Howe (Stop ID: 104429),50.647598,-120.376265,0,,Pacific at Howe
104430,westbound Pacific FS Pearson (Stop ID: 104430),50.649896,-120.37945,0,,Pacific at Pearson
104431,eastbound Hillside FS Pacific (Stop ID: 104431),50.654461,-120.376135,0,,Hillside at Pacific
104432,northbound Aberdeen Mall (Stop ID: 104432),50.655682,-120.372032,0,,Aberdeen Mall
104433,northbound Hillside NS Cariboo (Stop ID: 104433),50.661149,-120.369673,0,,Hillside at Cariboo
104434,northbound Hillside FS Notre Dame (Stop ID: 104434),50.664216,-120.371718,0,,Hillside at Notre Dame
104435,northbound Hillside NS McGill (Stop ID: 104435),50.666967,-120.370051,0,,Hillside at McGill
104436,northbound Hillside FS McGill (Stop ID: 104436),50.668822,-120.369735,0,,Hillside at McGill
