stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
F00573,"Óbuda, Bogdáni út",47.550701,19.041832,,
F00574,"Óbuda, Bogdáni út",47.550539,19.042058,,
F00575,"Óbuda, Bogdáni út",47.550188,19.041991,,
F00576,"Bogdáni út",47.55017,19.043931,,
F00577,"Bogdáni út",47.548407,19.043134,,
F00578,"Filatorigát",47.551858,19.046356,0,008194
F00579,"Filatorigát",47.551948,19.04613,0,008194
F00580,"Raktár utca",47.545304,19.042815,,
F00581,"Raktár utca",47.545148,19.042756,,
F00582,"Raktár utca",47.545133,19.04239,,
F00583,"Raktár utca",47.544647,19.042244,,
F00584,"Óbudai rendelőintézet",47.547,19.032234,,
F00585,"Óbudai rendelőintézet",47.545444,19.033749,,
F00586,"Óbudai rendelőintézet",47.545942,19.033489,,
F00587,"Óbudai rendelőintézet",47.544869,19.034759,,
F00588,"Vihar utca",47.543987,19.036393,,
F00589,"Szőlő utca",47.543505,19.036479,,
F00590,"Váradi utca",47.543573,19.029937,,
F00591,"Váradi utca",47.543036,19.030156,,
F00592,"Váradi utca",47.54351,19.031491,,
F00593,"Váradi utca",47.543414,19.031524,,
F00594,"Szent Margit Kórház",47.540617,19.030887,,
F00595,"Szent Margit Kórház",47.540284,19.030967,,
F00596,"Szent Margit Kórház",47.539939,19.03132,,
F00597,"Szent Margit Kórház",47.538755,19.031472,,
F00598,"Nagyszombat utca",47.532612,19.036495,,
F00599,"Nagyszombat utca",47.532315,19.03676,,
F00600,"Nagyszombat utca",47.53224,19.037657,,
F00601,"Nagyszombat utca",47.532069,19.037644,,
F00602,"Galagonya utca",47.53013,19.03943,,
F00603,"Nagyszombat utca",47.531839,19.040028,,
F00604,"Tímár utca",47.535173,19.039901,,
F00605,"Tímár utca",47.534339,19.039748,,
F00606,"Kiscelli utca",47.538729,19.040465,,
F00607,"Kiscelli utca",47.53926,19.040425,,
F00608,"Remetehegyi út",47.535342,19.027243,,
F00609,"Mikoviny utca",47.53214,19.029051,,
F00610,"Kőzet utca",47.532878,19.028453,,
F00611,"Flórián tér",47.542965,19.042258,,
F00612,"Flórián tér",47.542027,19.041215,,
F00613,"Flórián tér",47.541676,19.040073,,
F00614,"Flórián tér",47.5414,19.040186,,
F00615,"Flórián tér",47.541094,19.040544,,
F00616,"Flórián tér",47.541739,19.039183,,
F00617,"ATI",47.570446,19.018391,,
F00618,"ATI",47.569628,19.018923,,
F00619,"Szentlélek tér H",47.539886,19.045878,,
F00620,"Szentlélek tér H",47.539787,19.046303,,
F00621,"Szentlélek tér H",47.540186,19.045911,,
F00622,"Szentlélek tér H",47.540141,19.04627,,
F00623,"Szentlélek tér H",47.540096,19.046509,,
F00624,"Szentlélek tér",47.539572,19.047206,0,008191
F00625,"Szentlélek tér",47.539737,19.04712,0,008191
F00626,"Szentlélek tér H",47.539598,19.04528,,
F00627,"Szentlélek tér H",47.539733,19.045652,,
F00628,"Szentlélek tér H",47.53923,19.045825,,
F00629,"Szentlélek tér H",47.539374,19.045878,,
F00630,"Bóbita utca",47.572832,19.016296,,
F00631,"Bóbita utca",47.571933,19.016974,,
F00632,"Tímár utca",47.534328,19.045068,0,008190
F00633,"Tímár utca",47.533599,19.044218,0,008190
F00634,"Szélvész utca",47.531653,19.019874,,
F00635,"Szélvész utca",47.531401,19.020379,,
F00636,"Hadrianus utca",47.603004,19.0593,,
F00637,"Madzsar József utca",47.604044,19.060052,,
F00638,"Hadrianus utca",47.604062,19.063324,,
F00639,"Hadrianus utca 3.",47.603939,19.062997,,
F00641,"Békásmegyer, Újmegyeri tér",47.603057,19.066269,,
F00642,"Békásmegyer, Újmegyeri tér",47.602631,19.06597,,
F00644,"Békásmegyer, Újmegyeri tér",47.602802,19.066342,,
F00645,"Bálint György utca",47.599555,19.065131,,
F00646,"Bálint György utca",47.599825,19.065131,,
F00649,"Juhász Gyula utca",47.597154,19.063308,,
F00650,"Hatvany Lajos utca",47.596866,19.06259,,
F00653,"Boglár utca",47.594855,19.060575,,
F00654,"Pünkösdfürdő",47.594449,19.065854,,
F00655,"Pünkösdfürdő",47.594323,19.066359,,
F00656,"Sinkovits Imre utca",47.589526,19.065593,,
F00657,"Sinkovits Imre utca",47.590057,19.065527,,
F00658,"Mátyás király út",47.584849,19.06506,,
F00659,"Mátyás király út",47.585002,19.06494,,
F00660,"Szent János utca",47.579884,19.064141,,
F00661,"Pozsonyi utca",47.578922,19.063742,,
F00662,"Nimród utca",47.575657,19.062784,,
F00663,"Nánási út",47.575585,19.062903,,
F00664,"Nánási út",47.570207,19.061613,,
F00665,"Silvanus sétány",47.567049,19.061519,,
F00666,"Aquincum H",47.567338,19.049345,,
F00667,"Aquincum H",47.567464,19.048933,,
F00668,"Aquincum H",47.566322,19.049903,,
F00669,"Laborc utca",47.552288,19.027861,,
F00670,"Csillaghegyi út",47.56051,19.031047,,
F00671,"Bojtár utca",47.56095,19.029878,,
F00672,"Zúzmara utca",47.552215,19.023782,,
F00673,"Zúzmara utca",47.551793,19.024022,,
F00674,"Verhovina utca",47.554511,19.020426,,
F00675,"Perényi út",47.545609,19.029504,,
F00676,"Szamos utca",47.582924,19.06482,,
F00677,"Szamos utca",47.582061,19.06454,,
F00678,"Óbudai autóbuszgarázs",47.56832,19.026692,,
F00679,"Óbudai autóbuszgarázs",47.568122,19.026213,,
F00680,"Bécsi út (Vörösvári út)",47.550094,19.028805,,
F00681,"Kisbojtár utca",47.559888,19.026769,,
F00682,"Bercsényi utca",47.585534,19.051539,,
F00683,"Bercsényi utca",47.585399,19.051965,,
F00684,"Selmeci utca",47.535805,19.033638,,
F00685,"Selmeci utca",47.536003,19.033413,,
F00686,"Selmeci utca",47.536255,19.033426,,
F00687,"Selmeci utca",47.535481,19.033665,,
F00688,"Kolostor út",47.533228,19.02577,,
F00690,"Fővárosi Vízművek",47.564746,19.03074,,
F00691,"Madridi utca",47.546505,19.097436,,
F00692,"Madridi utca",47.546523,19.097582,,
F00693,"Angyalföld kocsiszín",47.551134,19.091734,,
F00697,"Fóti út",47.582411,19.081616,,
F00698,"Fóti út",47.583589,19.081936,,
F00699,"Újpest, Fóti út",47.582654,19.082387,,
F00700,"Tímár utca",47.572302,19.080812,,
F00701,"Megyeri út",47.572355,19.080959,,
F00702,"Zsilip utca",47.567903,19.080025,,
F00703,"Zsilip utca",47.568785,19.080438,,
F00704,"Károlyi István utca",47.565565,19.07924,,
F00705,"Károlyi István utca",47.564953,19.079213,,
F00706,"Váci út",47.561949,19.078441,,
F00707,"Megyer, Julianus barát utca",47.584901,19.086164,,
F00708,"Gárdonyi Géza utca",47.584216,19.090445,,
F00709,"Megyeri temető",47.582507,19.090802,,
F00710,"Megyeri temető",47.581464,19.089858,,
F00711,"Fiumei út",47.582527,19.086003,,
F00712,"Megyeri út (Fóti út)",47.579612,19.08866,,
F00713,"Aschner Lipót tér",47.579396,19.087516,,
F00714,"Fóti út (Megyeri út)",47.580322,19.088674,,
F00715,"Megyeri út",47.57968,19.088999,,
F00716,"Megyer, Szondi utca",47.585885,19.094707,,
F00717,"Megyer, Szondi utca",47.58566,19.094149,,
F00718,"Szondi utca",47.586289,19.095027,,
F00720,"Homoktövis utca",47.593997,19.113808,,
F00721,"Megyeri út",47.593908,19.113702,,
F00722,"Káposztásmegyer, Mogyoródi-patak",47.598475,19.121267,,
F00723,"Megyeri út",47.593184,19.12007,,
F00724,"Megyeri út",47.593151,19.120236,,
F00725,"Káposztásmegyer, Megyeri út",47.59343,19.120529,,
F00726,"Szíjgyártó utca",47.589206,19.114926,,
F00727,"Szíjgyártó utca",47.588828,19.114114,,
F00728,"Homoktövis utca",47.589393,19.118316,,
F00729,"Homoktövis utca (Óvoda)",47.590023,19.11736,,
F00730,"Gimnázium",47.582725,19.106183,,
F00731,"Gimnázium",47.582654,19.105944,,
F00732,"Művelődési Központ",47.579756,19.109264,,
F00733,"Művelődési Központ",47.579693,19.109078,,
F00734,"Járműtelep utca",47.582932,19.116746,,
F00735,"Járműtelep utca",47.58254,19.117004,,
F00736,"Járműtelep utca",47.582117,19.116937,,
F00737,"Járműtelep utca",47.581874,19.116671,,
F00738,"Galopp utca",47.580648,19.116597,,
F00739,"Hajló utca",47.578755,19.112374,,
F00740,"Hajló utca",47.57862,19.112639,,
F00741,"Óceán-árok utca",47.577971,19.115948,,
F00742,"Káposztásmegyer, Szilas-patak",47.577675,19.115151,,
F00743,"Óceán-árok utca",47.578106,19.116095,,
F00744,"Óceán-árok utca",47.577692,19.115922,,
F00745,"Óceán-árok utca",47.578358,19.115763,,
F00746,"Káposztásmegyer, Szilas-patak",47.577324,19.114459,,
F00747,"Ugró Gyula utca",47.580345,19.099242,,
F00748,"Erdősor út",47.577937,19.106757,,
F00749,"Erdősor út",47.577901,19.106557,,
F00750,"Újpest, Erdősor út",47.577814,19.105819,,
F00751,"Fóti út",47.573648,19.103004,,
F00752,"Vadgesztenye utca",47.57536,19.104341,,
F00753,"Fóti út",47.577811,19.093484,,
F00754,"Baross utca",47.577613,19.092806,,
F00755,"Fóti út",47.57702,19.092818,,
F00756,"Baross utca",47.577244,19.093802,,
F00757,"Bucka utca",47.575012,19.098386,,
F00758,"Nádor utca",47.57503,19.098067,,
F00759,"Nádor utca",47.574463,19.098332,,
F00760,"Iglói utca",47.57277,19.103182,,
F00761,"Fóti út",47.573049,19.103023,,
F00762,"Leiningen Károly utca",47.572977,19.102385,,
F00764,"Szilágyi utca",47.570498,19.112457,,
F00767,"Szusza Ferenc stadion",47.57603,19.083852,,
F00768,"Irányi Dániel utca",47.577055,19.086658,,
F00769,"Irányi Dániel utca",47.575569,19.091136,,
F00770,"Irányi Dániel utca",47.57476,19.090484,,
F00771,"Baross utca",47.575003,19.090431,,
F00772,"Vécsey Károly utca",47.572026,19.095924,,
F00773,"Vécsey Károly utca",47.569773,19.099664,,
F00774,"Leiningen Károly utca",47.570079,19.099571,,
F00775,"Vécsey Károly utca",47.569746,19.099464,,
F00776,"Nádor utca",47.569416,19.093563,,
F00777,"Türr István utca",47.569461,19.093018,,
F00778,"Nádor utca",47.569758,19.092846,,
F00779,"Szent László tér",47.567052,19.097834,,
F00780,"Szent László tér",47.568011,19.097801,,
F00781,"Szent László tér",47.567886,19.096871,,
F00782,"Deák Ferenc utca",47.565658,19.088271,,
F00783,"Nádor utca",47.56573,19.08851,,
F00784,"Deák Ferenc utca",47.565064,19.090529,,
F00785,"István út",47.564938,19.090782,,
F00786,"Deák Ferenc utca",47.564949,19.091811,,
F00787,"Deák Ferenc utca",47.564877,19.092689,,
F00788,"Deák Ferenc utca",47.564895,19.093047,,
F00789,"Szakorvosi rendelő",47.565765,19.099866,,
F00790,"Szakorvosi rendelő",47.565188,19.100942,,
F00791,"Szakorvosi rendelő",47.565495,19.100065,,
F00792,"Szakorvosi rendelő",47.565063,19.099772,,
F00793,"Újpesti piac",47.563077,19.088375,,
F00794,"Templom utca",47.563248,19.086674,,
F00795,"Szent István tér - Újpesti piac",47.562815,19.090594,,
F00796,"Szent István tér - Újpesti piac",47.563151,19.090773,,
F00797,"Újpest-Központ M",47.560156,19.089761,,
F00798,"Újpest-Központ M",47.56066,19.089801,,
F00799,"Újpest-Központ M",47.560588,19.088353,,
F00800,"Újpest-Központ M",47.560233,19.090924,,
F00801,"Újpest-Központ M",47.56027,19.090672,,
F00802,"Újpest-Központ M",47.560315,19.090326,,
F00803,"Újpest-Központ M",47.56039,19.09028,,
F00804,"Újpest-Központ M",47.561052,19.090207,,
F00805,"Újpest-Központ M",47.560326,19.090798,,
F00806,"Újpest-Központ M",47.559919,19.089396,,
F00808,"Árpád út",47.561104,19.07953,,
F00809,"Újpest-Városkapu M",47.560545,19.083317,,
F00810,"Újpest-Városkapu M",47.560695,19.083005,,
F00811,"Újpest-Városkapu M (Temesvári utca)",47.55967,19.082379,,
F00812,"Csányi László utca",47.558041,19.085421,,
F00813,"Aradi utca",47.556539,19.084371,,
F00814,"Munkásotthon utca",47.559302,19.089601,,
F00815,"Újpest-Központ M (Munkásotthon utca)",47.559155,19.089143,,
F00816,"Kassai utca",47.555646,19.09007,,
F00817,"Tél utca",47.555458,19.090243,,
F00818,"Tél utca",47.556259,19.088835,,
F00819,"Tél utca",47.555002,19.089651,,
F00820,"Chinoin utca",47.553508,19.09252,,
F00821,"Pozsonyi utca",47.553095,19.091509,,
F00822,"Angyalföld kocsiszín",47.552987,19.091629,,
F00823,"Angyalföld kocsiszín",47.552861,19.091788,,
F00824,"Bőröndös utca",47.585091,19.116908,,
F00825,"Bőröndös utca",47.585436,19.117208,,
F00826,"Bőröndös utca",47.585633,19.117487,,
F00827,"Bőröndös utca",47.585238,19.117234,,
F00828,"Tél utca",47.555202,19.099862,,
F00829,"Rózsa utca",47.555066,19.100885,,
F00830,"Elem utca",47.55484,19.104552,,
F00831,"Istvántelki út",47.554579,19.104286,,
F00832,"Munkásotthon utca",47.559115,19.099335,,
F00833,"Árpád üzletház",47.561052,19.098904,,
F00834,"Árpád üzletház",47.561025,19.099037,,
F00835,"Árpád üzletház",47.560117,19.098066,,
F00836,"Árpád üzletház",47.560458,19.099794,,
F00837,"Víztorony",47.562217,19.106653,,
F00838,"Víztorony",47.562145,19.106852,,
F00840,"Árpád út",47.562079,19.107749,,
F00841,"Kiss János utca",47.563412,19.10975,,
F00842,"Árpád út",47.56322,19.110302,,
F00843,"Rákospalota-Újpest vasútállomás",47.56438,19.110768,,
F00845,"Rákospalota-Újpest vasútállomás",47.566253,19.11176,,
F00846,"Rákospalota-Újpest vasútállomás",47.565876,19.111508,,
F00847,"Rákospalota-Újpest vasútállomás",47.564973,19.111022,,
F00848,"Mildenberger utca",47.572557,19.088116,,
F00849,"Baross utca",47.57208,19.088541,,
F00850,"Mildenberger utca",47.572071,19.087784,,
F00851,"Attila utca",47.564086,19.082303,,
F00852,"Attila utca",47.563978,19.082316,,
F00853,"Görgey Artúr utca",47.565092,19.107872,,
F00854,"Erzsébet utca",47.559731,19.095249,,
F00855,"Erzsébet utca",47.559912,19.093827,,
F00856,"Homoktövis iskola",47.596814,19.116052,,
F00859,"Káposztásmegyer, Szilas-patak",47.577774,19.114778,,
F00860,"Káposztásmegyer, Szilas-patak",47.577258,19.11509,,
F00861,"Nyár utca",47.556843,19.088875,,
F00862,"Berda József utca",47.556774,19.088496,,
F00863,"Brüsszeli utca",47.549482,19.098648,,
F00864,"Brüsszeli utca",47.54896,19.098528,,
F00867,"Béla utca",47.580747,19.081642,,
F00868,"Béla utca",47.580298,19.081469,,
F00869,"Tungsram",47.576556,19.081333,,
F00870,"Tungsram",47.576223,19.081147,,
F00871,"Dunakeszi utca",47.585503,19.109058,,
F00872,"Dunakeszi utca",47.584685,19.107901,,
F00873,"Zombori utca",47.571977,19.105746,,
F00874,"Zombori utca",47.571887,19.106597,,
F00875,"Pajtás utca",47.571427,19.108245,,
F00876,"Deák Ferenc utca",47.564223,19.100124,,
F00877,"Deák Ferenc utca",47.563306,19.099671,,
F00878,"Erzsébet utca",47.55542,19.094734,,
F00879,"Erzsébet utca",47.555149,19.096129,,
F00880,"Szülőotthon",47.565231,19.105819,,
F00881,"Szülőotthon",47.565339,19.106178,,
F00882,"Szülőotthon",47.565229,19.104709,,
F00884,"Izzó utca",47.580005,19.095785,,
F00885,"Árpád Kórház",47.561373,19.103835,,
F00886,"Árpád Kórház",47.561059,19.102931,,
F00887,"Ősz utca",47.557798,19.105858,,
F00888,"Ősz utca",47.557286,19.105737,,
F00889,"Elem utca",47.55467,19.101642,,
F00890,"Berlini utca",47.554598,19.101469,,
F00891,"Ősz utca",47.557468,19.100609,,
F00892,"Ősz utca",47.55763,19.10021,,
F00893,"Langlet Waldemár utca",47.56718,19.082637,,
F00894,"Langlet Waldemár utca",47.566928,19.08253,,
F00895,"Perényi Zsigmond utca",47.570093,19.085775,,
F00896,"Tinódi utca",47.570003,19.085536,,
F00897,"Újpest-Városkapu",47.55949,19.080944,0,008163
F00898,"Újpest-Városkapu",47.559122,19.079456,0,008163
F00899,"Káposztásmegyer, Mogyoródi-patak",47.598664,19.121706,,
F00900,"Kordován tér",47.587759,19.112584,,
F00901,"Kordován tér",47.587334,19.111646,,
F00902,"Bőrfestő utca",47.586937,19.117662,,
F00903,"Bőrfestő utca",47.587834,19.118135,,
F00904,"Bőrfestő utca",47.587801,19.118354,,
F00905,"Bőrfestő utca",47.587432,19.118128,,
F00906,"Székpatak utca",47.596197,19.121111,,
F00907,"Székpatak utca",47.595858,19.121197,,
F00908,"Sárpatak utca",47.593348,19.117251,,
F00909,"Sárpatak utca",47.592909,19.11868,,
F00910,"Újpest-Központ M (Szt. István tér)",47.561547,19.089955,,
F00912,"Újpest-Központ",47.560236,19.09113,0,008186
F00913,"Újpest-Központ",47.560504,19.089609,0,008186
F00914,"Corvin utca",47.565082,19.097393,,
F00915,"Corvin utca",47.564974,19.096689,,
F00916,"Vízművek lakótelep",47.597699,19.091466,,
F00918,"Fővám tér",47.48673,19.056848,,
F00919,"Fővám tér",47.486862,19.056602,,
F00921,"Fővám tér",47.48691,19.057233,,
F00922,"Fővám tér",47.487189,19.057817,,
F00923,"Fővám tér",47.486892,19.057617,,
F00924,"Petőfi tér",47.493222,19.050565,,
F00925,"Jászai Mari tér",47.513112,19.048156,,
F00926,"Jászai Mari tér",47.51286,19.048793,,
F00928,"Jászai Mari tér",47.512869,19.047824,,
F00929,"Jászai Mari tér",47.512569,19.050035,,
F00930,"Jászai Mari tér",47.512465,19.049563,,
F00931,"Szent István körút",47.511778,19.050473,,
F00932,"Szent István körút",47.51212,19.052318,,
F00933,"Nyugati pályaudvar M",47.510243,19.056148,,
F00934,"Nyugati pályaudvar M",47.509979,19.056301,,
F00935,"Nyugati pályaudvar M",47.509928,19.056639,,
F00936,"Nyugati pályaudvar",47.511724,19.056805,0,008137
F00937,"Nyugati pályaudvar",47.510779,19.056088,0,008137
F00938,"Bajcsy-Zsilinszky út",47.507068,19.054342,,
F00939,"Bajcsy-Zsilinszky út",47.506528,19.055776,,
F00940,"Podmaniczky utca",47.507202,19.055736,,
F00941,"Bajcsy-Zsilinszky út",47.506132,19.054939,,
F00942,"Arany János utca M",47.503269,19.054959,,
F00943,"Arany János utca M",47.502894,19.054833,,
F00944,"Bajcsy-Zsilinszky út M",47.499926,19.055549,,
F00945,"Bajcsy-Zsilinszky út M",47.500339,19.055961,,
F00946,"Deák Ferenc tér M",47.496831,19.055973,,
F00950,"Deák Ferenc tér M",47.497002,19.055575,,
F00951,"Ferenciek tere M",47.493036,19.055495,,
F00952,"Ferenciek tere",47.492889,19.05598,0,008130
F00953,"Ferenciek tere",47.491947,19.056636,0,008130
F00954,"Deák Ferenc tér jobb vágány",47.498555,19.054587,0,008622
F00955,"Deák Ferenc tér bal vágány",47.497557,19.054666,0,008622
F00956,"Arany János utca",47.503907,19.054627,0,008136
F00957,"Arany János utca",47.502954,19.054494,0,008136
F00958,"Kossuth Lajos tér",47.505566,19.045886,0,008623
F00959,"Kossuth Lajos tér",47.505347,19.047207,0,008623
F00960,"Deák Ferenc tér bal vágány",47.49819,19.054301,0,008622
F00961,"Deák Ferenc tér jobb vágány",47.497476,19.054719,0,008622
F00962,"Deák Ferenc tér bal vágány",47.497746,19.05391,0,008622
F00963,"Deák Ferenc tér jobb vágány",47.497656,19.054255,0,008622
F00964,"Vörösmarty tér",47.496775,19.050592,0,008068
F00965,"Vörösmarty tér",47.496757,19.050817,0,008068
F00966,"Vigadó tér",47.495545,19.048408,,
F00967,"Vigadó tér",47.49559,19.048328,,
F00968,"Szalay utca",47.508552,19.046961,,
F00969,"Szalay utca",47.507958,19.047665,,
F00970,"Kossuth Lajos tér M",47.505862,19.048382,,
F00971,"Kossuth Lajos tér M",47.505862,19.046921,,
F00972,"Kossuth Lajos tér M",47.505772,19.046789,,
F00973,"Széchenyi István tér",47.500696,19.046092,,
F00974,"Széchenyi István tér",47.500708,19.046152,,
F00975,"Eötvös tér",47.49792,19.047147,,
F00976,"Eötvös tér",47.497938,19.047054,,
F00979,"József nádor tér",47.498816,19.050194,,
F00980,"Erzsébet tér",47.498645,19.051534,,
F00981,"Hild tér",47.498987,19.05095,,
F00982,"Szervita tér",47.495344,19.052914,,
F00983,"Ferenciek tere M",47.49243,19.056603,,
F00985,"Deák Ferenc tér M",47.497638,19.052981,,
F00986,"Zrínyi utca",47.499689,19.049464,,
F00990,"Markó utca",47.5091,19.051156,,
F00991,"Markó utca",47.509052,19.04957,,
F00992,"Honvéd utca",47.506708,19.05024,,
F00993,"Honvéd utca",47.506588,19.049636,,
F00994,"Arany János utca M",47.502975,19.054103,,
F00995,"Arany János utca M",47.503227,19.054063,,
F00996,"Bajcsy-Zsilinszky út",47.49986,19.055171,0,008062
F00997,"Bajcsy-Zsilinszky út",47.499905,19.055609,0,008062
F00999,"Március 15. tér",47.491021,19.051514,,
F01000,"Március 15. tér",47.490643,19.051726,,
F01001,"Március 15. tér",47.490856,19.051693,,
F01004,"Ferenciek tere M",47.493015,19.05456,,
F01005,"Kálvin tér M",47.489221,19.061373,,
F01006,"Kálvin tér M",47.489446,19.061559,,
F01007,"Kálvin tér M",47.489059,19.062793,,
F01010,"Kálvin tér M",47.489959,19.061997,,
F01011,"Kálvin tér M",47.489956,19.061234,,
F01012,"Astoria M",47.494573,19.059755,,
F01013,"Astoria M",47.49412,19.060121,,
F01016,"Astoria M",47.494483,19.060963,,
F01017,"Astoria M",47.494552,19.060744,,
F01018,"Astoria",47.4943,19.060877,0,008621
F01019,"Astoria",47.494564,19.06233,0,008621
